Date,AAPL,MSFT,GOOGL,AMZN,TSLA,META,NFLX,NVDA,JPM,BAC,WMT,PG,V,MA,DIS,PEP,KO,UNH,PFE,MRK,T,VZ,CSCO,INTC,ORCL,ADBE,CRM,BABA,XOM,CVX,GS,SPY,QQQ,IWM,DIA,TLT,GLD,SLV,XLF,XLK,XLE,XLV,ARKK,GDX,BA,NKE,MCD,SBUX
2024-07-02 00:00:00-04:00,220.0153350830078,458.45367431640625,184.99452209472656,200.0,231.25999450683594,509.014404296875,679.5800170898438,122.65950775146484,207.67922973632812,40.66488265991211,67.87652587890625,162.92013549804688,267.6932067871094,443.9923400878906,97.54000091552734,162.3437957763672,62.72001647949219,496.4794921875,27.442703247070312,126.87117767333984,18.541704177856445,40.43821716308594,46.87838363647461,30.874147415161133,142.87660217285156,567.7100219726562,255.39088439941406,73.68000030517578,113.26809692382812,155.01507568359375,462.87164306640625,547.3311767578125,486.296630859375,201.19346618652344,390.459228515625,90.01599884033203,215.55999755859375,26.969999313354492,41.52938461303711,228.66925048828125,90.38358306884766,143.86341857910156,44.81999969482422,34.02000045776367,185.4199981689453,75.70233154296875,246.3564453125,76.36843872070312
2024-07-03 00:00:00-04:00,221.29385375976562,459.94097900390625,185.57376098632812,197.58999633789062,246.38999938964844,509.4739685058594,682.510009765625,128.26902770996094,207.54000854492188,40.63507843017578,68.04603576660156,162.85055541992188,268.45166015625,447.5171203613281,98.15715026855469,161.3712158203125,62.8987922668457,488.1590270996094,27.31451416015625,125.01360321044922,18.40377426147461,40.4578971862793,46.689998626708984,31.033138275146484,143.9735107421875,570.1500244140625,260.13604736328125,75.56999969482422,113.84346771240234,154.97552490234375,465.1680908203125,549.7737426757812,490.3509521484375,201.1436309814453,390.00250244140625,91.19820404052734,217.99000549316406,27.84000015258789,41.39985275268555,231.7537078857422,90.78031158447266,142.76751708984375,45.61000061035156,35.279998779296875,184.30999755859375,74.90587615966797,248.5536651611328,75.80186462402344
2024-07-05 00:00:00-04:00,226.07830810546875,466.7187805175781,190.34742736816406,200.0,251.52000427246094,539.3953857421875,690.6500244140625,125.8192367553711,204.7899932861328,40.148250579833984,69.84092712402344,164.22232055664062,269.81890869140625,448.8251953125,97.54000091552734,163.14767456054688,63.32585906982422,486.2856750488281,27.65964126586914,125.60961151123047,18.492443084716797,40.60548400878906,46.650001525878906,31.818159103393555,144.4222412109375,578.3400268554688,262.3690490722656,74.5199966430664,112.46456909179688,152.60208129882812,462.0167236328125,552.9439697265625,495.4637451171875,200.1868896484375,390.8663024902344,91.95321655273438,220.92999267578125,28.479999542236328,41.389888763427734,232.4624481201172,89.36202239990234,143.87339782714844,45.95000076293945,36.27000045776367,184.8300018310547,75.09503936767578,249.63735961914062,75.59312438964844
2024-07-08 00:00:00-04:00,227.55661010742188,465.4011535644531,188.7794952392578,199.2899932861328,252.94000244140625,528.8155517578125,685.739990234375,128.18902587890625,205.1699981689453,40.35688781738281,69.48194885253906,165.52447509765625,265.8668518066406,445.5799865722656,97.37000274658203,160.89483642578125,62.531307220458984,487.6109619140625,27.54131317138672,124.9440689086914,18.531850814819336,40.86129379272461,46.060001373291016,33.77574157714844,144.62167358398438,575.4000244140625,256.56719970703125,73.5,111.28407287597656,152.62185668945312,462.0863037109375,553.58203125,496.64208984375,201.59210205078125,390.62799072265625,92.15190887451172,218.19000244140625,28.1299991607666,41.2802848815918,234.04959106445312,88.8165283203125,143.7139892578125,45.88999938964844,36.099998474121094,185.83999633789062,72.7256088256836,246.41610717773438,74.12200927734375
2024-07-09 00:00:00-04:00,228.4156036376953,458.7132263183594,188.7295684814453,199.33999633789062,262.3299865722656,529.494873046875,685.739990234375,131.3687744140625,207.6300048828125,41.15170669555664,69.70132446289062,164.66961669921875,264.9087829589844,444.70001220703125,97.05000305175781,160.67648315429688,62.263145446777344,490.37115478515625,27.3342342376709,125.20233917236328,18.52199935913086,40.6349983215332,45.79999923706055,34.3719596862793,140.28390502929688,566.02001953125,252.03431701660156,75.69999694824219,110.0539779663086,151.28680419921875,470.0491943359375,554.120361328125,497.07147216796875,200.715087890625,390.11175537109375,91.74459838867188,218.55999755859375,28.1200008392334,41.59912872314453,233.85992431640625,88.03300476074219,144.411376953125,46.04999923706055,36.11000061035156,183.24000549316406,72.13822174072266,244.39785766601562,72.31294250488281
2024-07-10 00:00:00-04:00,232.71063232421875,465.4111328125,190.9266357421875,199.7899932861328,263.260009765625,534.180419921875,677.6500244140625,134.89846801757812,207.8000030517578,41.469635009765625,70.20987701416016,165.8028106689453,262.4736633300781,433.6400146484375,96.97000122070312,162.3537139892578,62.40219497680664,499.1600036621094,27.955467224121094,126.45397186279297,18.739999771118164,41.08000183105469,46.27000045776367,34.65019226074219,141.67001342773438,564.5499877929688,252.19406127929688,76.01000213623047,111.0261459350586,153.4130096435547,476.0735778808594,559.6035766601562,502.25421142578125,202.6783905029297,394.400634765625,92.0326919555664,219.36000061035156,28.15999984741211,41.75855255126953,237.2538299560547,88.62808227539062,145.77630615234375,45.95000076293945,37.04999923706055,183.72999572753906,72.2178726196289,249.04083251953125,72.07438659667969
2024-07-11 00:00:00-04:00,227.30690002441406,453.8819274902344,185.3240966796875,195.0500030517578,241.02999877929688,512.2113647460938,652.75,127.38910675048828,207.4499969482422,41.5391845703125,69.60160827636719,164.55032348632812,262.0245361328125,436.4200134277344,96.5999984741211,162.71099853515625,62.670352935791016,502.577880859375,28.261152267456055,128.1128692626953,18.860000610351562,41.29999923706055,46.7599983215332,33.2888298034668,142.75999450683594,557.6300048828125,250.7263641357422,78.5199966430664,112.34552001953125,153.54156494140625,476.41156005859375,554.7783203125,491.23968505859375,209.96353149414062,394.76800537109375,92.92680358886719,223.25,28.68000030517578,42.08736038208008,231.3144989013672,89.55046844482422,146.80247497558594,45.709999084472656,38.09000015258789,183.91000366210938,73.06409454345703,253.32589721679688,72.8596420288086
2024-07-12 00:00:00-04:00,230.27345275878906,452.7339782714844,184.8247528076172,194.49000549316406,248.22999572753906,498.39453125,647.5999755859375,129.2289581298828,204.94000244140625,41.32060623168945,69.04319763183594,165.6139373779297,265.2081604003906,440.1099853515625,97.12999725341797,165.12265014648438,63.26626968383789,509.7225341796875,28.517534255981445,126.9109115600586,18.809999465942383,41.43000030517578,47.380001068115234,34.27259063720703,144.77000427246094,559.0499877929688,253.57191467285156,79.6500015258789,112.36536407470703,153.86790466308594,477.0577392578125,558.277587890625,494.1256408691406,212.4151611328125,397.4386291503906,93.32417297363281,223.11000061035156,28.1200008392334,42.22685623168945,233.38079833984375,89.77857971191406,147.71905517578125,46.790000915527344,38.16999816894531,182.30999755859375,73.09396362304688,252.43109130859375,74.38045501708984
2024-07-15 00:00:00-04:00,234.12899780273438,453.14324951171875,186.28280639648438,192.72000122070312,252.63999938964844,495.6871337890625,656.4500122070312,128.42901611328125,210.0500030517578,41.6186637878418,69.41214752197266,163.5960693359375,267.91278076171875,444.0,96.87000274658203,162.62168884277344,62.97824478149414,513.5489501953125,28.695030212402344,127.26850891113281,18.579999923706055,40.790000915527344,47.400001525878906,34.242774963378906,143.07000732421875,565.7100219726562,252.46365356445312,78.01000213623047,114.28987121582031,156.29078674316406,489.3351135253906,559.8129272460938,495.4537658691406,216.45140075683594,399.46392822265625,92.25125885009766,223.8300018310547,28.030000686645508,42.84461212158203,233.80003356933594,91.13735961914062,147.2009735107422,47.70000076293945,37.95000076293945,179.11000061035156,70.99333190917969,250.07481384277344,72.31294250488281
2024-07-16 00:00:00-04:00,234.54852294921875,448.71124267578125,183.67626953125,193.02000427246094,256.55999755859375,489.3232116699219,656.3200073242188,126.34918975830078,213.6199951171875,43.844154357910156,69.79106140136719,165.951904296875,268.7111511230469,443.5299987792969,98.47000122070312,163.51487731933594,63.8323860168457,546.9306030273438,29.08946418762207,124.60633087158203,18.850000381469727,41.45000076293945,47.41999816894531,34.12353515625,142.61000061035156,566.5399780273438,255.62867736816406,78.37999725341797,115.11324310302734,156.02378845214844,500.0616455078125,563.1326904296875,495.64349365234375,223.83619689941406,406.7113952636719,93.55266571044922,228.2899932861328,28.610000610351562,43.33284378051758,233.0214385986328,91.54400634765625,149.3031463623047,49.400001525878906,39.279998779296875,186.0500030517578,72.4866714477539,255.78158569335938,75.05636596679688
