Date,AAPL,MSFT,GOOGL,AMZN,TSLA,META,NFLX,NVDA,JPM,BAC,WMT,PG,V,MA,DIS,PEP,KO,UNH,PFE,MRK,T,VZ,CSCO,INTC,ORCL,ADBE,CRM,BABA,XOM,CVX,GS,SPY,QQQ,IWM,DIA,TLT,GLD,SLV,XLF,XLK,XLE,XLV,ARKK,GDX,BA,NKE,MCD,SBUX
2023-06-02 00:00:00-04:00,179.78599548339844,332.1979064941406,124.36205291748047,124.25,213.97000122070312,271.79168701171875,400.4700012207031,39.307796478271484,136.08895874023438,27.69952392578125,48.77254867553711,142.00482177734375,226.5767822265625,370.9995422363281,90.05963897705078,177.2591552734375,58.41333770751953,488.1744079589844,35.8242301940918,108.148681640625,13.985637664794922,31.67071533203125,48.0986213684082,30.684560775756836,104.09835815429688,436.3699951171875,212.08847045898438,81.38346099853516,101.34663391113281,148.33885192871094,312.3697204589844,419.1695556640625,351.24322509765625,178.44471740722656,328.7488098144531,97.23607635498047,181.0500030517578,21.690000534057617,31.983591079711914,164.9706268310547,76.0068359375,127.24143981933594,41.27576446533203,30.902568817138672,213.32000732421875,105.79098510742188,281.543701171875,96.52256774902344
2023-06-05 00:00:00-04:00,178.4248046875,332.73272705078125,125.6987533569336,125.30000305175781,217.61000061035156,270.5753479003906,403.5400085449219,39.15187454223633,134.75198364257812,27.535511016845703,49.09371566772461,141.4426727294922,224.5763397216797,367.8129577636719,90.287841796875,177.3843536376953,58.021751403808594,486.8161926269531,36.095062255859375,108.71575927734375,14.151147842407227,31.560808181762695,48.28132247924805,29.26352310180664,105.12075805664062,434.17999267578125,208.93247985839844,81.5090103149414,100.896240234375,147.62684631347656,310.5938720703125,418.3663330078125,351.4908752441406,176.0526580810547,326.8622741699219,97.054931640625,182.13999938964844,21.639999389648438,31.81783103942871,164.021728515625,75.50265502929688,127.70034790039062,41.712127685546875,31.050146102905273,208.77999877929688,103.25859832763672,280.1063537597656,96.93970489501953
2023-06-06 00:00:00-04:00,178.0572052001953,330.49432373046875,126.99553680419922,126.61000061035156,221.30999755859375,270.3061218261719,399.2900085449219,38.63512420654297,134.9941864013672,28.201221466064453,49.08716583251953,140.03736877441406,226.0123291015625,377.18402099609375,91.43876647949219,174.85153198242188,57.60151290893555,476.43865966796875,35.83356475830078,105.73619079589844,14.408609390258789,31.780614852905273,47.89669418334961,30.341550827026367,105.28787994384766,432.8900146484375,211.9092559814453,83.73023223876953,101.72035217285156,147.89266967773438,315.4098815917969,419.2773132324219,351.431396484375,180.68972778320312,326.9012145996094,97.6269760131836,182.33999633789062,21.649999618530273,32.217620849609375,163.982177734375,76.11148071289062,126.63607025146484,42.32699966430664,31.119014739990234,207.2899932861328,104.23033142089844,276.32867431640625,95.2808837890625
2023-06-07 00:00:00-04:00,176.67613220214844,320.29266357421875,122.19741821289062,121.2300033569336,224.57000732421875,262.8087158203125,399.7699890136719,37.46057891845703,136.3020782470703,28.44242286682129,49.159271240234375,140.33782958984375,223.09088134765625,368.6766052246094,91.79594421386719,173.45509338378906,57.51555252075195,471.1228332519531,36.31919479370117,104.39058685302734,14.803994178771973,32.29350280761719,47.86783981323242,30.65515899658203,103.46918487548828,418.32000732421875,204.82070922851562,82.35887145996094,104.00104522705078,151.72787475585938,324.0480041503906,417.82757568359375,345.46929931640625,184.07054138183594,327.87359619140625,96.17781066894531,180.14999389648438,21.510000228881836,32.344383239746094,161.53086853027344,78.128173828125,126.13812255859375,41.90055465698242,30.548383712768555,211.92999267578125,105.11371612548828,273.7648010253906,94.98985290527344
2023-06-08 00:00:00-04:00,179.40846252441406,322.1546936035156,121.83831024169922,124.25,234.86000061035156,263.7857666015625,409.3699951171875,38.49517822265625,136.34083557128906,28.201221466064453,49.87044143676758,141.92727661132812,220.89231872558594,364.90435791015625,91.80587005615234,175.37156677246094,57.658817291259766,479.03790283203125,36.50597381591797,106.03414154052734,14.776410102844238,32.44919967651367,47.77168273925781,31.18437385559082,105.66145324707031,439.0299987792969,208.6039276123047,83.18941497802734,103.67523193359375,151.1677703857422,323.7777099609375,420.35479736328125,349.75762939453125,183.3823699951172,329.4683532714844,97.30280303955078,182.52999877929688,22.299999237060547,32.315128326416016,163.28041076660156,77.79522705078125,126.94852447509766,42.32699966430664,31.03046989440918,218.11000061035156,104.24014282226562,277.5328674316406,96.18305206298828
2023-06-09 00:00:00-04:00,179.79592895507812,323.67010498046875,121.92808532714844,123.43000030517578,244.39999389648438,264.1546630859375,420.0199890136719,38.75508117675781,136.61209106445312,28.23981475830078,50.17194747924805,142.0435791015625,221.39739990234375,366.5224914550781,91.21056365966797,175.61233520507812,57.75432586669922,482.3504943847656,36.3939094543457,106.40900421142578,14.666069030761719,32.485836029052734,47.75244903564453,30.713960647583008,107.99134826660156,454.0,214.35836791992188,82.57133483886719,102.90860748291016,150.80703735351562,324.3085632324219,421.1090087890625,351.09466552734375,181.89794921875,329.9157409667969,97.1693344116211,182.0399932861328,22.270000457763672,32.32487869262695,164.0908966064453,77.3671646118164,127.33907318115234,42.15840530395508,30.577899932861328,217.30999755859375,103.90642547607422,278.51373291015625,95.0286636352539
2023-06-12 00:00:00-04:00,182.60772705078125,328.6817626953125,123.33460235595703,126.56999969482422,249.8300018310547,270.236328125,423.9700012207031,39.46680450439453,136.6024169921875,28.1047420501709,50.50295639038086,140.92901611328125,223.98214721679688,372.5679931640625,92.41109466552734,175.17897033691406,57.506004333496094,481.3439636230469,37.26243209838867,105.5920181274414,14.647679328918457,32.61405563354492,48.54095458984375,32.40940475463867,114.46002960205078,474.6300048828125,212.7455596923828,82.91900634765625,101.97908020019531,149.3546142578125,327.65765380859375,424.92926025390625,357.0271301269531,182.65492248535156,331.76336669921875,97.45536041259766,181.8800048828125,22.079999923706055,32.315128326416016,167.65919494628906,76.62516784667969,127.79796600341797,42.922035217285156,30.735315322875977,221.55999755859375,104.8585205078125,280.2423400878906,95.51368713378906
2023-06-13 00:00:00-04:00,182.1308135986328,331.0984802246094,123.52413177490234,126.66000366210938,258.7099914550781,270.50555419921875,435.7300109863281,41.0062141418457,137.59060668945312,28.3652400970459,50.8962287902832,140.58978271484375,221.23895263671875,368.66668701171875,93.11553955078125,174.8322296142578,57.735233306884766,480.0932312011719,37.617313385009766,105.71696472167969,14.54653263092041,32.4949951171875,48.84865951538086,33.23262023925781,114.7057876586914,478.989990234375,208.05636596679688,84.51248931884766,101.99825286865234,150.4747772216797,330.562744140625,427.7308349609375,359.7705383300781,184.7488250732422,333.1733703613281,96.492431640625,180.5399932861328,21.739999771118164,32.51015090942383,168.67726135253906,76.98665618896484,128.44239807128906,43.923683166503906,30.39097023010254,220.3800048828125,104.80943298339844,280.2228698730469,96.28975677490234
2023-06-14 00:00:00-04:00,182.76670837402344,334.1193542480469,123.3645248413086,126.41999816894531,256.7900085449219,272.52947998046875,440.8599853515625,42.98045349121094,137.0771484375,28.095096588134766,51.4107666015625,141.90789794921875,221.278564453125,372.02203369140625,91.72649383544922,176.40203857421875,58.12681198120117,449.3612365722656,36.75812911987305,105.13642883300781,14.564924240112305,32.72396469116211,49.00251388549805,34.869266510009766,120.20121002197266,479.5299987792969,208.47450256347656,86.29911804199219,100.77166748046875,149.1267547607422,326.6249084472656,428.24017333984375,362.3851623535156,182.7630615234375,331.0340270996094,97.26466369628906,180.63999938964844,21.969999313354492,32.383384704589844,170.4169464111328,76.19708251953125,127.124267578125,43.705501556396484,30.371294021606445,216.89999389648438,110.77722930908203,280.1160888671875,97.64786529541016
2023-06-15 00:00:00-04:00,184.8134307861328,344.776611328125,124.78101348876953,127.11000061035156,255.89999389648438,280.9839782714844,445.2699890136719,42.63658905029297,138.62722778320312,28.336294174194336,51.69260787963867,143.8753204345703,223.98214721679688,376.2707214355469,92.21266174316406,178.8481903076172,58.925575256347656,457.1224365234375,37.122344970703125,105.8524398803711,14.739629745483398,33.37422561645508,49.93525695800781,35.10447311401367,124.40879821777344,490.9100036621094,210.98336791992188,89.04183197021484,101.47119903564453,150.25645446777344,327.89892578125,433.5493469238281,366.70330810546875,184.26715087890625,335.2640380859375,98.1989974975586,181.91000366210938,21.940000534057617,32.81243896484375,172.6112823486328,77.03421020507812,129.09654235839844,44.17161560058594,30.49919319152832,219.41000366210938,110.3355484008789,284.16571044921875,98.34630584716797
